Focuses,23045
4000,6067
Loyalty,24226
Dogs,22556
@TheRightScoop,10464
$60K,14715
@JonahNRO,6218
Weinstein,26956
idea--just,30655
Schlafly,8266
Health:,23428
guy-just,30348
courtesy,28711
negotiators.,13196
@GolfweekMag:,10339
'shocked',14971
segment,4440
lunch',31427
Greta!,11108
hypocrite,30642
thrilling.,34486
#1.,3300
#1!,14136
Disgrace!,22532
face,1176
Huckabee,23531
#1:,9483
#19,14139
mechanical,13123
#12,14137
fact,524
<eos>Cyprus,18453
Paris,2016
<eos>@IdiotSavant24,16622
disbanded,8702
bring,402
<eos>@MikeKunert,16915
<eos>@markrucci,17872
ripoff,33352
Waste,5556
economist,29400
decade,28906
should,51
out-project,32178
<eos>Visit,10243
Strong,5530
meant,5815
'out,14952
2016:,6060
handle,1757
listened,8980
means,1317
trail!,34651
2016-,15290
2016.,3308
2016!,5174
<eos>power,19285
@cnni,20590
Once,3787
smash,33836
@PoliticalTicker:,20130
Because,3722
<eos>Voter,19202
Williams!,11947
Century,21960
ENERGIZED!,22654
unfeasible,34843
receptive,33055
CRS,21874
low-rated,31416
indecisive,30787
entailed!,29539
SAFE!,8249
NYC's,3119
end?,8748
end!,5699
packed,1857
end.,4936
Spitzer,1924
@Aberdeenshire.,19339
<eos>60,16172
taunting,5100
colluded,6764
<eos>64,16173
#TrumpInstagram:,14522
ends,5700
#RAISEAct,14437
<eos>Things,6185
@RGIII,20147
congrats!,8621
rally...,32966
invited,6988
la,31139
<eos>@noslenevets,17955
WCNC,26846
trumps,34742
OPO,8157
Autism,10664
boundless.,27962
<eos>@KyleMcCall4,16776
Her,1906
Knight-,23939
<eos>LYIN',18747
Knight!,23938
Girls,23226
Hey,11156
<eos>'Donald,7459
<eos>@MathemagicianUK.,16873
winning,385
hairstyle,30369
<eos>Robin,19001
Bannon.,21488
<eos>...Bad,15670
outsider,9078
Monmouth,6503
Cruz.When,22247
Phony,6537
Phone,25219
coal.,12294
Bannon:,21489
kids-,31101
<eos>Vegas',19189
AKOYA,21046
Audacity,21358
loans.,31347
ext.,29723
spain,33913
<eos>@MichaelCoffey1,16905
runway,33415
<eos>Arena,18311
@MikeBloomberg,7691
outside.,13271
ultra,7289
America's,1640
<eos>Tim,10224
site,2628
laundering,31182
Fitting,23024
vs,7312
'gold,14930
BIGOTRY:,21425
F-35,7943
@NYPost--Congrats,20048
<eos>@tomeitel,18177
tabloid-saving,34282
buffoon,12199
outbreak,13268
now...,32008
Appoint,21292
<eos>'As,15606
Danny,3374
sit.,33764
<eos>@theFAMiLYLEADER,9965
drink,29338
v.,9429
Strong!,26221
Greg,11107
Midas,717
<eos>...and,2646
Carmen,21923
Carmel,10802
Kristen,5436
@whoradio,20998
Luther.,11339
ALWAYS,4612
doors.,12547
352,15369
350,15368
Need,4183
drawing,5690
358,15370
Suspects,26265
MATTER!,11345
@TheLeeGreenwood,20340
DEAL,6360
Closes,22073
#AmericanUnity.,14161
humor.,8896
DEAD,7887
rooms,1003
Brigid,21678
<eos>@opus,17968
Company,5354
slinger,33812
terminating,34378
#HappyNewYear,14284
exempt,29670
@HowardStern,3693
vain,34968
government,508
checking,3182
inaccuracies.,30748
Sallis,25862
@SJonesCNS:,20210
racists?,13468
issues.,12994
badly.,1934
chairs,12253
badly!,8491
badly',27673
stance.,33998
actions.,27176
amendment,27377
<eos>Ridiculous,18994
hospital.,30592
elsewhere--crazy,29457
12pm,7411
honored.,30573
<eos>Est.,18535
Schlafly's,25897
Eugene,4678
stores!,34069
snow-highest,33844
'Family,14798
8PM,3658
negatives,31860
Montana,4739
Fields,22996
volition?,35050
<eos>@ManagersDiary,16851
@JordynPhelps:,19845
blowing,8524
change-because,28253
selecting,33550
Mooresville,24600
@VattenfallGroup's,20442
lesson.,31240
@ScottJW,20229
negotiate?,31868
#CG227,14182
Gowns,23265
vs.,2812
podium,5870
'horrible,14934
<eos>@JMHPolitics,16649
Lifetime,24165
<eos>.@AndreaTantaros-,15765
COUNTRY!,6322
pussy,32893
COUNTRY.,7838
assess,27560
#MakeAmericaGreatAgain!,831
'moderate',14946
Bureaucracy,21716
<eos>.@KAThomas212,15871
<eos>@dhfr64,17536
kooky,31134
<eos>@saseret12,18076
Mikey--work,24531
'one,14951
We'll,6637
#BillyGraham95,14174
complacency,28500
36th,15374
@jessebwatters,10522
Dishonest,3376
<eos>@Drake4444444,16503
golf-and,30207
<eos>Trump's,5245
Chelsea,10821
Flowers,23041
#makeamericagreatagain,14610
Aspirations:,21339
convince,5646
#CelebApprentice.,14196
@usopengolf,10573
<eos>Teams,19126
--Nelson,15011
CIA,1900
rightly,9220
@CelebApprentice.,1382
@CelebApprentice!,7661
contribute,8635
#LittleMarco.,14335
hard-working,12837
arms.,12072
@CelebApprentice?,19503
ink,12953
$400M-not,14691
Africa-and,21139
@LandExpo,6220
renowned,13543
Families,11027
<eos>@logisticshelp,17833
trials,34696
President.Never,25322
Utah,6620
Yesterday,8416
R-Tenn.,25405
Rice.,25617
Rice!,25616
reckless,7143
#UNGA,3640
again.,641
in:,30745
again-,6667
@lohud,20770
again!,762
in-,8909
in.,1612
DOMINATING,22337
again?,8438
<eos>@EvaMannarino,16527
Congressman,5355
in!,1676
MIDNIGHT!,11349
@nytdavidbrooks,10545
Rapids,2554
OOO,24852
Titantic,26510
pandering,13293
trial.,13945
incomprehensible.,30773
<eos>@Matglav,16872
rep,33189
Lincoln-Reagan,11316
#ReadTheBill:...,14446
desirable,29046
lifetime...,31286
#MAGATickets:,6036
Video:...,26800
cure.,28807
controversial,12379
mansion,31493
<eos>@LefteyDowns,16796
TEAMWORK!,26294
determination-be,29068
@morning,20802
<eos>@ld06981p,17817
ceases,28210
schlonged,5929
Vince,1740
Claus,22050
<eos>.@BetteMidler,15779
Filmmaker,23006
self-destruct,13663
charity's,28278
Russia-he,25713
Shirley,8276
OVERSEAS,24872
Economist.,22715
whack,14076
Schneiderman,1080
Krzanich,23961
<eos>@truckncargirl,18190
@ZacharyQuinto@realdonaldtrump,20495
Damage,10917
Apologize!,10646
fantastically,29798
cokehead.,28419
month,2160
Mr.Trump,11422
presidency,3250
Economists,22716
worthless!,14112
dotcom,29299
red,2794
triumph,34710
#TrumpIsWithYou,14524
EVE,22676
levels.,7012
levels!,13046
hispanics-a,30534
Available,21370
respond.,13574
<eos>.@JustinRose99,7475
@WollmanRink,20485
ROOM:,25466
revolutionize,33312
apart.I,27455
@AriEmanuel,19385
officially,2457
Considering',22165
crunch,28796
Kurtz.,23967
@MichelleObama's,19987
Refinery.,25536
<eos>...do,15711
@LisWiehl,19909
daughter,2134
Traci.,26546
items,31027
Queen,25395
Oversaw,24981
Jaynie.,23786
<eos>Convention,10025
uniforms,34854
Orleans,11506
mail,31458
Team:,26408
Boring-,21633
Illusionist,23627
ofour,32068
Boring!,21632
commercials!,12316
highly,706
Jeb,442
Team-,26407
Jef,23790
Jeh,23795
total,159
Politicians',25260
motivate,9027
negative,811
SECRET,25754
@AberdeenshireCC,19340
@MLauer,7688
<eos>Review,18990
Exposing,22853
award,1658
aware,4257
can't-but,28134
Sheriff's,26006
MISSILES,24291
Foundation.,23073
APPLICATIONS,21069
Foundation',23071
Manziel,24381
year-way,35392
Walsh,26906
transparency,7277
PIVOT,11511
world.The,35324
<eos>.@politico,7488
Courtney,22216
550,7442
Bruni,21700
<eos>@seanparts,18092
Geronimo's,23213
validated,34969
<eos>@TheMikeAwesome,17227
tornadoes,13923
@MrJerryOC!,20011
<eos>BTW,18326
verify,14020
top!,34595
rookie,33378
interview,220
beach,12121
horror,5764
offshore,32067
pizza,13340
fever,29851
shortly-,33677
coined,12299
after,160
BLESS,10682
Atlanta.,21348
<eos>@Sheriffbrody,17151
Gentiloni,23201
DOJ!,22334
<eos>@jamesche85,7517
Remarks:...,25553
@MichaelPhelps,10393
Patriot's,25159
infested,8919
hopeless.,30581
Hashanah,23416
<eos>.@DRUDGE,15810
12PM!,15177
ban.,5601
bombing,4263
EPISODE!,22666
incompetently,30772
highlights,8878
MARIST,24257
advice--he,27225
rock.,7177
NYPD.,11443
Made',24335
rock!,5921
country-incompetent,28690
Britain!,21682
Germanwings,23211
Merck,11388
modest.,31735
Sleeping!,26069
bank,4863
Medvedev,24470
Citizenship,22040
<eos>Lights...,18768
summarily,34191
lifted,5802
campaign.,1475
campaign-,8558
<eos>....it,9755
campaign:,28127
PLACE.,25032
campaign?,28128
LIE!,24018
SILENT,25782
will.The,35217
terrific--congratulations,34387
@IBDinvestors,19765
remorse,33172
instill,30880
LIED,24019
September.,8273
veto,14022
standard,2321
campaigns,5620
LIES,11284
vets,1979
<eos>Bloomberg,18345
Trump.The,26600
careful--,28170
libeled,31260
scheme.,13641
suits-and,34187
buys,28095
created,1747
September,2557
easy-he,29393
creates,6790
Proclamation:,11579
<eos>There,816
@THEGaryBusey,1894
@comfynumb2012,20593
Judge's,11244
Gen.,4140
<eos>@Limka11,16809
saddling,13624
thick,34446
Puppet'?,25375
low-life,13084
#VoteTrumpSC,3641
@WNTonight,10489
Uncle,26681
BELIEVE,21414
lunatics,31426
animated.,27397
filibuster,6884
<eos>Officials,18869
grandchildren,30250
happily,6933
@LoisWeiss,19913
<eos>Peter,18902
<eos>Unless,10236
Edge,22721
-heart,9628
<eos>Lincoln,18770
leadership.WE,31203
scenes,7189
MAJORITY,11343
<eos>.@TrumpScotland,16005
9:30pm!,15585
<eos>@yewkalaylee,18242
exercise.,6857
#GodBlessTheUSA,7348
@mikebarnicle,20796
@Algemeiner's,19351
yourselves!,35442
tuned.,13960
tuned!,2636
9:30pm:,15586
<eos>.@katyperry,5197
Christian,2003
<eos>Anti-Morsi,18305
<eos>@BBPACK,9849
latter,31167
charges.,8576
@southsalem,20918
David--what,22398
luxury,631
transmit,34668
<eos>@TheRealKurse,9905
Denver!,22473
weeding,14069
JUSTICES,23753
maiden,31457
Ryder,8246
exercised,29678
involving,30980
cues,28800
Buckley,21708
Collection's,10849
Milwaukee!,24541
real.,5902
<eos>@RingSherry,17083
calculated,12214
knows-,31131
<eos>@NYMag's,16959
#USSJohnFinn,14551
demoralized,29000
real?,33028
knows?,7007
Rupert,25705
voting,1155
responded,13575
@ctrenwith,20598
exemption,29673
on.Monday,32085
bimbo,27850
ingenuity.,30829
dopey,1478
dopes,5689
enjoyed,1306
Anna,6289
European,7940
<eos>Her,18639
Dec.,22427
implementation,8905
yourself-because,35436
night.Crooked,31933
<eos>Hey,6141
Dec!,22426
hrs,30619
deepest,4294
deals-,28877
personality,32434
Fiscal,7962
dope.,29292
25.22,15324
Bobby!,21617
disbelief...,29147
religion.,33154
glamorous,30173
dope!,2944
shirts.,33656
Ann.,10639
Knowles.,23942
Quick,25398
Taxed,26397
nasty,1614
Reagan-Rockefeller,25508
<eos>Surprise,10211
#PassTheBill,14421
<eos>Also,5202
enablers!,29479
covering,4288
unmet,34877
<eos>Leaking,18760
-camera,7396
#CharlieGard,14202
<eos>Constitutional,18432
Urbandale,26716
<eos>@1BrianPadilla,16194
<eos>@FameWhoreBuster,16535
@ScottWalker!,10436
Watch...,8393
term!,13884
term.,5977
Coke.,22087
Coke-,22086
worse-trying,35335
unable,2181
<eos>Problem,10166
Huxley,23552
we,40
GDP.,11073
terms,7264
@RepWeiner,10428
<eos>@JoeQuinn6.,16699
<eos>.@NFL:,15929
foes,29960
failing.,6870
HEROES...,23343
Doug,7912
exceeds,29645
VIOLENT.,26744
LET'S,24010
overwhelming!,32243
constructively,28599
condemned,28539
Releasing,25548
parents:Trust,32302
<eos>Doctors,18487
Rob!,11653
warmth,35096
arena,27516
racist--very,32946
fest,12680
LEAGUE!,24000
@larsloekke,20758
appreciative!,27491
LEAGUE.,24001
sportsmanship;,33967
applied,27482
'just,14940
Liabilities,24143
<eos>Horrible,18650
publicly,5890
Conway,22179
comprehension.,28520
launches,31181
air,1468
aim,6672
Mechanicsburg,24465
applies,12061
aid,4847
property,2067
launched,5793
dictate,12496
<eos>WATCH:,19206
Virtually,11896
<eos>@LaurenScruggs,16789
-@LAClippers,15026
Roseanne,25680
perform,9099
Register-,25541
@VisitScotland,20447
Harrisburg,11135
Republicans.Not,25584
incorrectly,5772
lithium,31335
#Dow23K,9502
Institute,23678
NEVER-AIRED,24679
Age.They,21143
opinion?,32119
recounts,33078
of.....,32048
@GovernorPerry,19719
<eos>@ronanofficial,18057
@anthonyweiner,6243
knockoff,31119
Year-thanks!,27071
again-everybody,27251
contact,4284
Garten,23183
stringent,34104
athletic,27585
photo,1858
Emilio,22760
editorial:,8732
spoiled,33954
farther,29803
crane's,28726
Istanbul,11218
Wintour.,27006
Terrible!,4218
Terrible.,26430
11PM,15155
<eos>Policy,18921
board,4262
him...,30520
<eos>@TheBig,17215
boxed,27968
<eos>@wakimotho,18218
expected.,2426
Morning,2874
Try,3147
boxes,27969
boxer,12180
bastards,27720
desperate.,12483
<eos>WWII,19212
9.11.12,15564
underlings,34822
Trump,24
Lizz,24193
ship-they,33649
belong.,27795
Proclaims,8205
control-so,28632
al-Qaeda,27307
GLN!,23137
Screening,25932
Tahmooressi's,26373
honored,997
<eos>Coach,18416
show--I,13686
dedicating,28933
@nbc's,10538
States-a,26176
hereby:,30483
picture-,32470
tonight-,5112
tonight.,546
<eos>@willeshirey,18226
terrible!,3282
tonight!,1035
<eos>@ff3476.,17600
story.,2630
filming,8808
tonight?,34589
donors!,29285
<eos>.....,9752
month.,9023
denied,6807
beating,1659
donors.,8712
certain--am,28233
Savagery,25883
<eos>TONIGHT!,19115
business.,930
contact.,28607
<eos>Image,18674
post,5035
Baxter,21516
rallying,9172
@Orbitz,20087
months,1140
non-competitive.,31964
Fan24,22957
thing-not,34451
revelation,33298
#TrumpTowerNYC,14535
Census,21958
tonights,34590
lo...,31343
@STEPHENATHOME,20213
Shouldn't,11719
<eos>@BillLMU,16317
strangely,34084
Moscow!,24610
@JohnCornyn...,19832
asks?,27548
Moscow.,11417
W.H.,3453
<eos>.@WashTimes,16015
way,149
was,25
war,975
@USAToday,20418
<eos>.@johnhawkinsrwn,16075
something,470
becoming,2031
@woodmank104,21005
gov,30230
true,378
Left,24117
FEAR?,22888
@RobinRoberts,20188
<eos>@TSeay18,17198
Patience,25155
winery,35236
<eos>Power,18929
promises,2786
Rone,25675
promised,1965
brother!,28022
optimism!,32142
juice!,31078
WEBSITE!,26849
<eos>@Corene7,16424
one--closed,32095
<eos>@FromJoachim2You,9867
<eos>@Kennyshosho,16760
TERRORIST?,26303
Northam,24815
topped,4466
Kiawah,23922
pace.,13287
brothers,6724
TERRORISTS,8312
welcome,945
daddy's,28835
<eos>@JAKESTADGANGSTA,16640
promise.,13428
count...,28680
excuse,2269
WEST,26853
Sgt,11712
loyal,1851
classmate,28356
<eos>@chinnis,17468
So,260
$11M,14644
her-loser!,12860
precedent,32644
Olivia--we,24928
35.6,9683
recordings.,33073
grateful,3220
@anniehepburn,20524
certainly,2923
killings,13009
Bold,21621
Bemoan,21545
Bolt,10735
protestors,13440
<eos>@adrienne,17350
<eos>Among,18291
Cabinet!,21884
Neera,24755
THEMSELVES!,26311
Jersey,4712
socialist,33857
Parker,11524
Ulysses,11863
Just,391
presented,32683
killing!,31105
<eos>@RogerBiles,17097
@SenAlexander:,20237
killing.,13008
@WilliamPetroski:,20483
<eos>Rush,10188
IN:,23572
Schultz.,25910
12pm.,15179
DOWN!,10911
<eos>@Triggerracing,17272
Mallory!,24368
@ReutersPolitics:,20180
surplus.,34223
curse,12423
appear,12059
desiderio:,29042
@JebBush's,19810
@teamcavuto,20935
Touch...Thank,26531
havoc,30427
uniform,9414
safety!,13625
DEPLORABLES.,22315
River.,8232
<eos>.@BrookslawBrooks,15793
Alone,21199
appeal,4855
group...,30299
Also...,21201
safety.,7185
@TripAdvisor!,10472
Brilliant,21679
<eos>@TonyTurko,17264
<eos>to,10264
roaring,33365
projects-,32793
#WomenWhoWork,14587
@bluemangroup,20553
Georgia!,2860
flames,29924
Georgia.,6414
sold-out,33866
Rivers,1122
<eos>@RyanSeven,17117
usually,9428
<eos>Action,9974
thinking--this,34458
Rivera,11650
simultaneously.,33746
positively!,32619
paragon,32293
@LuckyGuyPlay,19920
@travelmail,20973
brokerage,28021
744,15494
IBM,23566
VETS.,11873
'Sixteen',14864
prove,2620
<eos>Virtually,10242
organization',32153
<eos>.@Omarosa's,7480
Lie:,24160
@johnhawkinsrwn,20728
<eos>@DanielHR27,16456
organization.,13260
<eos>@misskhan,6107
hesitates,12864
commissioner,28468
<eos>Young,2502
F,6391
Monday.,3412
@RichWaugaman,20182
gays.,30145
organizations,9075
migrants,31650
Lied,24161
car,5624
cute!,28823
cat,28190
Lies,11311
hardest,8863
can,54
heart,2048
<eos>@MeattHead,16893
hears,30448
<eos>Addressing,18269
@BrooklynNets,19463
topic,9379
heard,1259
<eos>@ShawnWHughes,17150
<eos>@381days,16198
clothing,28386
POSITION@HillaryClinton,25058
@JasonDovEsq,6213
@BravoAndy,7655
Gain,11082
Gail,6411
#bigleaguetruth,14596
tirelessly.,34538
Always,1569
percentCruz,7092
<eos>@Jamyawh.,16673
iPhones,30649
<eos>@rginn,18037
<eos>@dxerebl,17566
hear.,30443
View,2120
Metropolitan,11394
scoffed.,33491
@Yankees.,10496
<eos>Stamps,19083
accelerated,27141
<eos>N.Y.,18834
RESET,11603
vote--we,35053
Recovery,25525
displayed,29193
wildfires,35210
utilize,34958
<eos>Wonderful,5250
@ChristianJosi,19517
Mark's,24397
USSS.,26671
@GolfweekBRomine:,19709
GUY!,23164
forms,12733
fast....,29807
explains.,29707
Wait,8384
1954,15228
<eos>.@ARealSuperMan,15758
Rickets,25623
voyage.Next,35063
enacted,29481
$10.6,14637
<eos>Wow-Record,19248
oh...,32072
form.,8827
#CelebApprenticeMVP.,14197
Redford,25529
<eos>Revenge,18989
domain,12542
Careful':Donald,21917
tiger.,34504
Television,26421
happen,935
album,12031
<eos>@mrmikeyharrison,17926
irony,30982
increase,882
2005.,15273
AG...,21038
but...,28089
answer--I,27412
ruinous,33398
cars,4267
#VoteTrumpMS!,14572
Famer,22955
Repeal!,25565
anything:,27446
obligation,5841
card,2739
care,530
selections,33552
anything?,27447
@TerryBranstad,20321
@MELANIA,19928
<eos>@ChartrandA,16397
reliable.,33150
<eos>@aprilpole,17386
<eos>@beverly,17408
xx,35376
directly,3877
message,1224
drove,8721
checked,28295
Separate,25970
Targeted,11800
Econ,22714
checker,28296
<eos>.@bwilliams,16040
tragic,5115
Prepares,25307
Jihadists,23814
puddle,32866
<eos>@LKR,16780
<eos>@TrainSpartanFit,17269
Enabled,22774
Coore,22183
Rumsfeld,25702
television,883
Nathalie--Thanks,24730
relevancy-ain't,33147
WEEK.,26850
IRS.,11188
VETERANS!,26732
VETERANS.,11872
<eos>Masa,10121
<eos>After,793
contentious,28614
investors,6987
Philadelphia,3123
slap,33794
slam,33790
@colbertlateshow,6248
distorted,6823
Mail,24351
<eos>@RickStone1282,17078
Naples,8140
Beil,10708
offenses.,32053
manufacturers,31497
overcoming,13274
ALL-TIME,10587
tiny...,34532
kiss?,31111
price,2165
investor:,12988
calm.,28117
<eos>Unlike,7625
<eos>@MileyCyrus,16921
Lauderdale.,24079
Again.,4619
@TheRealMarilu,3701
<eos>Horrific,18651
<eos>@DJCastiello,16439
michelle,31640
forever,5730
Vader,26762
<eos>Leaked,18759
Goldberg,4142
typically,34795
<eos>Scottish,19028
@HuffPostPol....,19755
rambling,13471
television?,34357
fifty,29860
television!,7262
respects.,33256
television.,2632
television-,34354
Southwest,26126
upgrade,34928
loser!,1958
loser.,3559
loser-,31384
stained,33991
overruns,32229
only,103
<eos>@merryman34,17894
@ATFD17!,19336
@UnionLeader,2348
<eos>@RobertW33157775,17092
Evident,22839
LEVEL,24012
cannon,28151
truly,368
cannot,563
@NYCParks,20042
celebrate,1660
@MLB.,19931
Midler,24525
losers,654
friends.,3900
friends!,6900
friends',30073
242-yard,15319
Paulson-for,25166
physically,13333
@monkeydogman,20800
elected,1752
<eos>Intelligence,10090
#FakeNews!,9507
Justice!,23857
#FakeNews.,9508
definitive:,28949
<eos>Letterman,10110
<eos>@ewim55,17596
<eos>No-one,18856
Emphasizes,22767
@MissUSA!,10397
<eos>.@PennJillette,15944
<eos>@MichaelJDGregor,16906
Beach-lots,21519
vote-thankfully,35054
do--and,29232
@nbc--they,20809
torturing,34602
#RedTiger,14448
Menard,24487
Video-Broaddrick,26799
blame,2127
'13.,14732
comeback,2927
Establishment!,22822
Silicon,26036
Scalise,11700
@NCGOP,3343
@WhiteHouse....,20478
Through,11822
Arsenio,6294
wishful,35255
<eos>@PartylikeRlove1,9894
affordable.,27240
Fheile,22994
Post;,25287
Post:,25286
Sir,6586
overview,32241
States.....,26178
Post-,25283
Anti-Defamation,21268
proved,13442
Journalist,23841
Midwest,24527
Renovations,25564
@TheViewTV,20357
Lebanon-,24112
#Obamacare.,7358
Lebanon.,24113
#Obamacare!,7357
Thanks--@Macys.com,26444
@KilloughCNN,19877
@AmerIcan32,19366
Tylar,26636
Melanie,24479
moves?,31798
zones',35453
Melania,1205
elemental.,29443
peoples',32383
<eos>@wtfagain,18235
president-like,32689
Maitner.,24356
-thumbs,15056
Posts,25289
cancelations,28137
@ScottWalker's,20230
sportscaster,33966
perseverance.--Steve,32427
jerk!,31041
matters.,31548
$105!,14640
School.,25904
these,514
School!,25903
Tank.,11798
Reagan,1208
jerk.,31042
trick,34699
Levin's,24136
favorite!,29820
hoax?,30543
favorite-,29821
@SammartinoBruno,7707
commander,6769
canceled,28138
hoax.,12876
hoax!,8882
AIG,7766
<eos>@ZKoppe,17337
<eos>@carsenadeline,17453
<eos>@ariannahuff,17387
<eos>@AmSpec,16245
<eos>@wobby,18229
<eos>@LianneOnLife,16806
intelligently,12971
busted,28085
Witch,3156
'You've,14902
@austinroneil:,20536
favorited,29824
closest,12289
era.,29567
Strength!,11757
ELECTIONS,22642
favorites,12672
@PGA,20095
follower.,12722
constitutional,8630
Rep.,4198
Yawwp.,27068
phase.,32446
Andey.,10635
Daily',22360
done--too,29283
Wikileakes,8402
<eos>Internationally,18693
valuable,6005
Comcast,22115
rule',33401
#ImWithYou...,9518
rudderless,33396
<eos>Central,7537
SHOW!,8255
<eos>@scherroe,18082
<eos>@bradleycmc,17427
spectacular,1556
rules,2313
@glennbeck,5298
job--you,31052
Headquarters,23426
Project,4766
@fundanything's,20666
overlooks,13276
listening,3234
culprits,28803
Henninger!,23449
entertainment.,29543
ruled,13617
proponent,9148
developers,12493
imprisoned,12925
system!,5099
miracle,13152
system.,4456
oblivion,13225
<eos>Many,854
t,7256
emerged',29471
interest,1181
UMC,26656
Marc,24386
Mark,1077
rewarded.,33315
Marv,24409
Alfred,21183
unraveling,34889
Strange.,26209
<eos>@AgnesphAgnes,9846
Mary,3115
Holiday,4702
Customs,10894
TRAITOR,26347
slicked,33808
<eos>@AccountsRS,16224
JUST,6454
@88PKane,19312
gravitas.,30264
missile.Should,31717
$700,9595
Patriotic,25160
throw,5108
Jefferson?,23792
maimed,31460
passion!,13304
<eos>@BrosHoban,16362
jetted,31045
passion.,13305
Easy--only,22703
Alisyn,21189
Phoenix.,11552
inclusion,12931
camp's,28125
home?,30555
drain!,12551
drain.,29325
@Politico,6231
@Alwaleed,19356
removing,9192
<eos>@amilcaralvarez,17373
Cookie,22180
low,708
lot,329
jaws,31036
complexions-other,28511
@Macys,817
Designations,22486
Coal,22077
#Trump2016Tickets:,5157
interiors,8930
<eos>.@Ed,15822
Commitment,10857
<eos>@aa,17340
Healthcare.,8011
Terror.,26432
@Heritage!,19742
Announcement,21261
Douglas-no,22593
<eos>Tax,19122
$3M,14688
Gorgeous,23252
SEEN,25757
<eos>Canadians,18391
<eos>...At,15669
Garland,23177
Reach,25503
<eos>@stacihogan,18123
465,15409
License?,24157
milking,31662
#MakeAmericaSafeAgain!,14353
<eos>.@ximenaNR,16137
suites,3617
Country,1292
CONCACAF,21833
<eos>@Shopgirlusa.,17152
-If,15029
Plymouth,11562
@HuffPostSmBiz,19756
HISTORY,23350
fiscal,1838
$35,14686
$33,14685
3-1,9679
SEE!,25756
Fenway,22987
ESPN,6379
-I,6051
<eos>.@loudobbsnews,16087
<eos>@ellavdw,17578
Miami-can't,24509
trusts,13955
refocus,33104
0930,15098
anarchists.,27385
foster,30040
jensen,31038
Rove's,4205
spinnnn!,33948
<eos>Fort,18589
<eos>@AndreaTantaros,16255
etc-why,29595
<eos>Ford,10061
Foolish,23052
Salt,6575
@ryanjorde,20892
@Washingtonpost,20472
--,94
-2,15024
study,2802
isma,30998
investor---,30970
<eos>@mtshastacola,17935
palazzos,32270
unheard,7293
Prosecutor:,25362
continues!,28620
promoter,13431
#JoinMITeam,14311
him?,5761
Tried,26576
well-represented,35176
him.,678
him-,30513
Orleans.,24959
deals.,2261
deals!,5662
him',30512
Totally,2720
Fellows.,22986
him!,1485
bombed!,6718
bombed.,27919
Proud,4194
-never,15050
boardroom?,27905
Tucson,26610
Cant,21905
boardroom-,12163
boardroom.,3477
boardroom!,12162
<eos>@RayNealRay,17051
Miller's,11402
family,541
<eos>$30M,15599
just.so,31084
story?,13791
topics!,34599
story!,5961
Alvarez,21203
@theRealKiyosaki,5301
toys,34634
@BradThor,19447
RED,11599
shame?,33624
takes,1700
Cadillac,2674
Wilding,26985
HE'LL,23328
FCC,22886
breeze.,28003
taken,868
Pastor's,25149
instrumental,30891
A...,21024
25th-,15329
policy--if,32578
factories,8785
Tyrrell,8344
entail.,29538
Nice--thanks.,24783
FENCE,11002
<eos>@michael74085825,17898
offended,13236
<eos>.@Betsy,15778
@TheFive.,20331
take.,7257
history,653
<eos>.@EricTrump,15827
destinations-so,29054
DEADLINES,22294
<eos>Debate,7548
<eos>@Justinjacosalem,16730
CAN,6318
hurricane--,30634
bank.,27693
country-to,28691
EPISODES.,22667
succinct.,34167
#Fox.,14254
truthfully.,34750
Shuette,26027
<eos>GIVE,18603
#Fox!,14253
@foxandfriends.,4601
sneak,9295
@dkberman,20613
Dares,22384
invasion,30953
racist-but,32947
reelect,33096
dollars....,29268
Jacqueline.,23765
Southland,26125
MAKE,170
<eos>@riggs,7521
CA.,21754
banks,6705
other.They,32160
Truman,4224
dream,1942
gaffe.,30121
<eos>.@KellyandMichael,15875
coming-just,28455
help,382
<eos>@AmauryD3,16246
Chapo,5350
sooo,33897
soon,409
Jihadis.,23813
held,1609
@TrumpPanama's,7726
talks--big,34301
hell,677
<eos>@HelmJoshua,16601
heli,30457
taxpayer,4460
traitors?,34658
ELECTION.,22641
golfing,8845
<eos>.@NBCNews,7478
tragic.,13936
<eos>Based,3069
nestled,31882
yd,7340
anticipated,8457
you've,1279
anticipates,27427
Senior,8271
yr,5149
#ChrisWallace,14204
<eos>@TheCleverLoop,17217
occasions,32039
intervene,30929
Army!,21323
joke-should,31067
Ebola-A,22710
stopped,2322
Council,1573
<eos>@BillRancic,16320
minutes-,31688
@Mulder1981,20014
End,7931
Washington?,8391
GOVERNMENT,7977
@FoxNews:,7673
<eos>@burnerirons,17437
Washington-,26921
Washington.,2396
Washington!,5555
ethic,29601
$3.9,14678
$3.5,14675
unnatural,34879
surrounded,9342
publish,32862
$3.2,14674
WSJ.,26885
dominated,29273
intensity.,30906
issue,2287
@fallontonight,20645
Arizona!,2670
Arizona-,21314
Arizona.,4107
reason,914
917.756.8000,15572
<eos>Knockout,18743
<eos>@Stiles,17175
bullying,28049
launch,8960
brazenly,27985
<eos>@RoxanneQuintana,17107
Bush's-all,21728
trust.,34743
<eos>.@MattBevin:,15911
<eos>@BrianSchnitzler,16353
dominate.,29272
<eos>.@TheBrodyFile:,15985
@CrossroadsGPS,19536
knocking,31118
dominating,29274
minutes.,2058
minutes!,3239
@GolfweekPhotos,19710
